timestamp, value
datetime, int
T,
2015-10-14 17:21:51.102288,458
2015-10-14 17:21:51.108716,462
2015-10-14 17:21:51.115134,464
2015-10-14 17:21:51.121609,463
2015-10-14 17:21:51.128033,458
2015-10-14 17:21:51.134478,456
2015-10-14 17:21:51.140908,469
2015-10-14 17:21:51.147237,473
2015-10-14 17:21:51.152930,468
2015-10-14 17:21:51.159393,467
2015-10-14 17:21:51.164570,471
2015-10-14 17:21:51.170167,469
2015-10-14 17:21:51.176278,467
2015-10-14 17:21:51.182697,476
2015-10-14 17:21:51.187954,480
2015-10-14 17:21:51.194366,470
2015-10-14 17:21:51.199541,472
2015-10-14 17:21:51.205954,481
2015-10-14 17:21:51.211239,473
2015-10-14 17:21:51.217653,470
2015-10-14 17:21:51.222803,481
2015-10-14 17:21:51.229223,486
2015-10-14 17:21:51.234456,479
2015-10-14 17:21:51.240178,471
2015-10-14 17:21:51.245834,469
2015-10-14 17:21:51.252400,480
2015-10-14 17:21:51.258088,492
2015-10-14 17:21:51.263217,487
2015-10-14 17:21:51.269059,480
2015-10-14 17:21:51.274224,486
2015-10-14 17:21:51.280669,493
2015-10-14 17:21:51.286345,491
2015-10-14 17:21:51.292268,489
2015-10-14 17:21:51.298732,486
2015-10-14 17:21:51.304129,485
2015-10-14 17:21:51.310559,492
2015-10-14 17:21:51.315728,503
2015-10-14 17:21:51.322060,500
2015-10-14 17:21:51.327176,494
2015-10-14 17:21:51.333600,493
2015-10-14 17:21:51.338852,495
2015-10-14 17:21:51.345262,497
2015-10-14 17:21:51.350457,494
2015-10-14 17:21:51.356748,493
2015-10-14 17:21:51.361977,497
2015-10-14 17:21:51.368031,506
2015-10-14 17:21:51.373823,511
2015-10-14 17:21:51.379419,510
2015-10-14 17:21:51.385140,509
2015-10-14 17:21:51.391640,508
2015-10-14 17:21:51.397027,506
2015-10-14 17:21:51.403449,505
2015-10-14 17:21:51.409812,492
2015-10-14 17:21:51.416243,478
2015-10-14 17:21:51.422690,486
2015-10-14 17:21:51.429109,499
2015-10-14 17:21:51.435560,495
2015-10-14 17:21:51.441383,490
2015-10-14 17:21:51.447267,495
2015-10-14 17:21:51.452423,499
2015-10-14 17:21:51.458779,492
2015-10-14 17:21:51.465190,486
2015-10-14 17:21:51.470398,496
2015-10-14 17:21:51.475754,510
