timestamp,raw_value,wavelet_value
datetime,int,float
T,,
2015-10-17 21:05:11.118138,423,666.55464225381797
2015-10-17 21:05:11.118297,419,485.91626135689359
2015-10-17 21:05:11.134189,414,485.73874782947172
2015-10-17 21:05:11.134376,413,485.56123430204991
2015-10-17 21:05:11.134535,412,485.38372077462805
2015-10-17 21:05:11.149830,409,485.20620724720624
2015-10-17 21:05:11.149932,409,485.02869371978437
2015-10-17 21:05:11.150011,413,484.85118019236256
2015-10-17 21:05:11.166160,414,484.6736666649407
2015-10-17 21:05:11.166347,411,484.49615313751889
2015-10-17 21:05:11.166506,413,484.31863961009708
2015-10-17 21:05:11.182095,416,484.14112608267521
2015-10-17 21:05:11.182451,414,483.96361255525341
2015-10-17 21:05:11.182827,411,483.78609902783154
2015-10-17 21:05:11.198122,411,483.60858550040973
2015-10-17 21:05:11.198312,409,483.43107197298787
2015-10-17 21:05:11.198474,408,483.25355844556606
2015-10-17 21:05:11.214128,410,483.07604491814425
2015-10-17 21:05:11.214315,414,482.89853139072238
2015-10-17 21:05:11.214472,417,482.72101786330057
2015-10-17 21:05:11.229950,420,482.54350433587871
2015-10-17 21:05:11.230143,423,482.3659908084569
2015-10-17 21:05:11.230306,426,482.18847728103503
2015-10-17 21:05:11.246097,429,482.01096375361323
2015-10-17 21:05:11.246300,428,481.83345022619136
2015-10-17 21:05:11.246465,429,481.65593669876955
2015-10-17 21:05:11.262094,434,481.47842317134774
2015-10-17 21:05:11.262290,438,481.30090964392588
2015-10-17 21:05:11.262452,440,481.12339611650407
2015-10-17 21:05:11.278006,443,480.9458825890822
2015-10-17 21:05:11.278266,447,480.76836906166039
2015-10-17 21:05:11.278431,451,480.59085553423853
2015-10-17 21:05:11.294075,453,480.41334200681672
2015-10-17 21:05:11.294440,454,480.23582847939485
2015-10-17 21:05:11.294738,456,480.05831495197305
2015-10-17 21:05:11.309782,456,479.88080142455124
2015-10-17 21:05:11.309989,457,479.70328789712937
2015-10-17 21:05:11.310103,459,479.52577436970756
2015-10-17 21:05:11.325753,460,479.3482608422857
2015-10-17 21:05:11.325909,459,479.17074731486389
2015-10-17 21:05:11.326019,458,478.99323378744202
2015-10-17 21:05:11.326116,461,478.81572026002021
2015-10-17 21:05:11.341617,464,478.63820673259841
2015-10-17 21:05:11.341673,462,478.46069320517654
2015-10-17 21:05:11.341720,460,478.28317967775473
2015-10-17 21:05:11.357632,461,478.10566615033287
2015-10-17 21:05:11.357689,460,477.92815262291106
2015-10-17 21:05:11.357735,457,477.75063909548919
2015-10-17 21:05:11.373632,455,477.57312556806738
2015-10-17 21:05:11.373692,455,477.39561204064552
2015-10-17 21:05:11.373739,455,477.21809851322371
2015-10-17 21:05:11.389729,456,477.0405849858019
2015-10-17 21:05:11.389808,456,476.86307145838003
2015-10-17 21:05:11.389872,458,476.68555793095823
2015-10-17 21:05:11.405825,459,476.50804440353636
2015-10-17 21:05:11.405933,461,476.33053087611455
2015-10-17 21:05:11.406025,463,476.15301734869269
2015-10-17 21:05:11.422063,463,475.97550382127088
2015-10-17 21:05:11.422262,464,475.79799029384901
2015-10-17 21:05:11.422429,466,475.6204767664272
2015-10-17 21:05:11.437818,468,475.44296323900539
2015-10-17 21:05:11.437983,470,475.26544971158353
2015-10-17 21:05:11.438126,475,475.08793618416172
2015-10-17 21:05:11.454003,479,474.91042265673985
2015-10-17 21:05:11.454291,480,474.73290912931805
2015-10-17 21:05:11.454467,481,474.55539560189618
2015-10-17 21:05:11.470057,481,474.37788207447437
2015-10-17 21:05:11.470254,481,474.20036854705256
2015-10-17 21:05:11.470423,484,474.0228550196307
2015-10-17 21:05:11.485963,489,473.84534149220895
2015-10-17 21:05:11.486164,492,473.66782796478708
2015-10-17 21:05:11.486331,489,473.49031443736527
2015-10-17 21:05:11.501911,483,473.31280090994346
2015-10-17 21:05:11.502116,477,473.13528738252165
2015-10-17 21:05:11.502281,466,472.95777385509984
2015-10-17 21:05:11.517960,462,472.78026032767804
2015-10-17 21:05:11.518158,465,472.60274680025623
2015-10-17 21:05:11.518325,467,472.42523327283442
2015-10-17 21:05:11.533695,466,472.24771974541261
2015-10-17 21:05:11.533892,465,472.07020621799074
2015-10-17 21:05:11.533995,464,471.89269269056899
2015-10-17 21:05:11.549844,464,471.71517916314713
2015-10-17 21:05:11.550120,463,471.53766563572532
2015-10-17 21:05:11.550298,469,471.36015210830351
2015-10-17 21:05:11.565808,475,471.1826385808817
2015-10-17 21:05:11.566085,482,471.00512505345989
2015-10-17 21:05:11.566264,484,470.82761152603808
2015-10-17 21:05:11.566434,492,470.65009799861622
2015-10-17 21:05:11.582009,534,470.47258447119447
2015-10-17 21:05:11.582209,620,470.29507094377266
2015-10-17 21:05:11.582380,726,470.11755741635079
2015-10-17 21:05:11.598007,847,469.94004388892898
2015-10-17 21:05:11.598197,917,469.76253036150717
2015-10-17 21:05:11.598366,900,469.58501683408537
2015-10-17 21:05:11.613995,800,469.40750330666356
2015-10-17 21:05:11.614190,568,469.22998977924169
2015-10-17 21:05:11.614359,385,469.07576996587915
2015-10-17 21:05:11.629963,370,468.89499964012208
2015-10-17 21:05:11.630157,402,468.71422931436507
2015-10-17 21:05:11.630328,451,468.533458988608
2015-10-17 21:05:11.645963,494,468.35268866285094
2015-10-17 21:05:11.646150,508,468.34943186451574
2015-10-17 21:05:11.646312,502,468.34617506618054
2015-10-17 21:05:11.661933,499,468.34291826784533
2015-10-17 21:05:11.662128,496,468.33966146951013
2015-10-17 21:05:11.662291,493,468.33640467117493
2015-10-17 21:05:11.677906,489,468.33314787283973
2015-10-17 21:05:11.678100,495,468.32989107450453
2015-10-17 21:05:11.678271,511,468.32663427616933
2015-10-17 21:05:11.693898,526,468.32337747783413
2015-10-17 21:05:11.694092,534,468.32012067949893
2015-10-17 21:05:11.694259,540,468.31686388116373
2015-10-17 21:05:11.709910,547,468.31360708282853
2015-10-17 21:05:11.710103,555,468.31035028449327
2015-10-17 21:05:11.710273,562,468.30709348615807
2015-10-17 21:05:11.725847,564,468.30383668782287
2015-10-17 21:05:11.726046,563,468.30057988948766
2015-10-17 21:05:11.726211,565,468.29732309115246
2015-10-17 21:05:11.741474,571,468.29406629281726
2015-10-17 21:05:11.741536,581,468.29080949448206
2015-10-17 21:05:11.741581,592,468.28755269614686
2015-10-17 21:05:11.757446,601,468.28429589781166
2015-10-17 21:05:11.757510,609,468.28103909947646
2015-10-17 21:05:11.757558,616,468.27778230114126
2015-10-17 21:05:11.773418,621,468.27452550280606
2015-10-17 21:05:11.773485,626,468.2712687044708
2015-10-17 21:05:11.773532,631,468.2680119061356
2015-10-17 21:05:11.789396,635,468.2647551078004
2015-10-17 21:05:11.789471,636,468.2614983094652
2015-10-17 21:05:11.789519,639,468.25824151113
2015-10-17 21:05:11.805436,645,468.25498471279474
2015-10-17 21:05:11.805511,650,468.25172791445954
2015-10-17 21:05:11.805559,649,468.24847111612422
2015-10-17 21:05:11.805610,649,468.24521431778902
2015-10-17 21:05:11.821408,650,468.24195751945376
2015-10-17 21:05:11.821471,646,468.23870072111856
2015-10-17 21:05:11.821517,639,468.23544392278325
2015-10-17 21:05:11.837476,630,468.23218712444805
2015-10-17 21:05:11.837547,614,468.22893032611279
2015-10-17 21:05:11.837593,593,468.22567352777759
2015-10-17 21:05:11.853528,573,468.22241672944233
2015-10-17 21:05:11.853591,555,468.21915993110713
2015-10-17 21:05:11.853636,538,468.53273907288025
2015-10-17 21:05:11.870179,518,469.04380043355837
2015-10-17 21:05:11.870824,501,469.60193200652526
2015-10-17 21:05:11.870958,488,470.16006357949226
2015-10-17 21:05:11.885821,477,470.71819515245915
2015-10-17 21:05:11.886017,463,471.27632672542609
2015-10-17 21:05:11.886184,453,471.83445829839297
2015-10-17 21:05:11.901841,450,472.39258987135992
2015-10-17 21:05:11.902083,446,472.9507214443268
2015-10-17 21:05:11.902194,441,473.50885301729375
2015-10-17 21:05:11.917578,436,474.06698459026063
