timestamp, value
datetime, int
T,
2015-10-27 20:19:50.690991, 460
2015-10-27 20:19:50.691056, 459
2015-10-27 20:19:50.707009, 454
2015-10-27 20:19:50.707123, 452
2015-10-27 20:19:50.707188, 456
2015-10-27 20:19:50.723067, 456
2015-10-27 20:19:50.723157, 456
2015-10-27 20:19:50.723221, 456
2015-10-27 20:19:50.739014, 457
2015-10-27 20:19:50.739103, 458
2015-10-27 20:19:50.739168, 455
2015-10-27 20:19:50.754927, 456
2015-10-27 20:19:50.755018, 461
2015-10-27 20:19:50.755083, 461
2015-10-27 20:19:50.770735, 459
2015-10-27 20:19:50.770824, 457
2015-10-27 20:19:50.770890, 455
2015-10-27 20:19:50.786735, 447
2015-10-27 20:19:50.787081, 445
2015-10-27 20:19:50.787201, 451
2015-10-27 20:19:50.802838, 456
2015-10-27 20:19:50.802930, 453
2015-10-27 20:19:50.802997, 457
2015-10-27 20:19:50.818766, 460
2015-10-27 20:19:50.818859, 462
2015-10-27 20:19:50.818924, 460
2015-10-27 20:19:50.834841, 460
2015-10-27 20:19:50.834935, 463
2015-10-27 20:19:50.835001, 462
2015-10-27 20:19:50.850824, 460
2015-10-27 20:19:50.850932, 460
2015-10-27 20:19:50.850999, 462
2015-10-27 20:19:50.866619, 460
2015-10-27 20:19:50.866730, 453
2015-10-27 20:19:50.866874, 446
2015-10-27 20:19:50.882612, 446
2015-10-27 20:19:50.882719, 452
2015-10-27 20:19:50.882786, 452
2015-10-27 20:19:50.882848, 450
2015-10-27 20:19:50.898696, 450
2015-10-27 20:19:50.898867, 451
2015-10-27 20:19:50.898987, 456
2015-10-27 20:19:50.914667, 461
2015-10-27 20:19:50.914756, 461
2015-10-27 20:19:50.914821, 458
2015-10-27 20:19:50.930768, 459
2015-10-27 20:19:50.930860, 464
2015-10-27 20:19:50.930926, 460
2015-10-27 20:19:50.946723, 460
2015-10-27 20:19:50.946878, 459
2015-10-27 20:19:50.946949, 458
2015-10-27 20:19:50.962752, 458
2015-10-27 20:19:50.962873, 458
2015-10-27 20:19:50.963051, 461
2015-10-27 20:19:50.978577, 462
2015-10-27 20:19:50.978651, 460
2015-10-27 20:19:50.978702, 462
2015-10-27 20:19:50.994725, 468
2015-10-27 20:19:50.994815, 476
2015-10-27 20:19:50.994880, 480
2015-10-27 20:19:51.010632, 481
2015-10-27 20:19:51.010723, 484
2015-10-27 20:19:51.010788, 481
2015-10-27 20:19:51.026684, 475
2015-10-27 20:19:51.026945, 475
2015-10-27 20:19:51.027147, 480
2015-10-27 20:19:51.042747, 487
2015-10-27 20:19:51.042841, 493
2015-10-27 20:19:51.042906, 496
2015-10-27 20:19:51.058657, 495
2015-10-27 20:19:51.058727, 490
2015-10-27 20:19:51.058774, 488
2015-10-27 20:19:51.074741, 497
2015-10-27 20:19:51.074834, 500
2015-10-27 20:19:51.074900, 494
2015-10-27 20:19:51.090568, 484
2015-10-27 20:19:51.090680, 480
2015-10-27 20:19:51.090748, 480
2015-10-27 20:19:51.106734, 478
2015-10-27 20:19:51.106892, 477
2015-10-27 20:19:51.107053, 475
2015-10-27 20:19:51.122741, 479
2015-10-27 20:19:51.122888, 477
2015-10-27 20:19:51.122955, 468
2015-10-27 20:19:51.123018, 473
2015-10-27 20:19:51.138589, 478
2015-10-27 20:19:51.138778, 475
2015-10-27 20:19:51.138860, 469
2015-10-27 20:19:51.154753, 474
2015-10-27 20:19:51.154841, 481
2015-10-27 20:19:51.154905, 486
2015-10-27 20:19:51.170707, 488
2015-10-27 20:19:51.170796, 490
2015-10-27 20:19:51.170862, 487
2015-10-27 20:19:51.186720, 474
2015-10-27 20:19:51.186859, 467
2015-10-27 20:19:51.186935, 489
2015-10-27 20:19:51.202624, 540
2015-10-27 20:19:51.202726, 626
2015-10-27 20:19:51.202793, 713
2015-10-27 20:19:51.218545, 784
2015-10-27 20:19:51.218635, 841
2015-10-27 20:19:51.218700, 815
2015-10-27 20:19:51.234549, 682
2015-10-27 20:19:51.234640, 486
2015-10-27 20:19:51.234707, 379
2015-10-27 20:19:51.250743, 401
2015-10-27 20:19:51.250836, 456
2015-10-27 20:19:51.250901, 486
2015-10-27 20:19:51.266720, 497
2015-10-27 20:19:51.266811, 497
2015-10-27 20:19:51.266876, 497
2015-10-27 20:19:51.282537, 502
2015-10-27 20:19:51.282630, 506
2015-10-27 20:19:51.282695, 505
2015-10-27 20:19:51.298523, 504
2015-10-27 20:19:51.298615, 499
2015-10-27 20:19:51.298681, 504
2015-10-27 20:19:51.314507, 509
2015-10-27 20:19:51.314601, 511
2015-10-27 20:19:51.314666, 516
2015-10-27 20:19:51.330494, 516
2015-10-27 20:19:51.330602, 512
2015-10-27 20:19:51.330667, 511
2015-10-27 20:19:51.346699, 519
2015-10-27 20:19:51.346884, 527
2015-10-27 20:19:51.347011, 528
2015-10-27 20:19:51.362469, 528
2015-10-27 20:19:51.362577, 528
2015-10-27 20:19:51.362643, 530
2015-10-27 20:19:51.362706, 530
2015-10-27 20:19:51.378652, 530
2015-10-27 20:19:51.378740, 534
2015-10-27 20:19:51.378804, 542
2015-10-27 20:19:51.394650, 543
2015-10-27 20:19:51.394738, 548
2015-10-27 20:19:51.394802, 555
2015-10-27 20:19:51.410688, 559
2015-10-27 20:19:51.410777, 564
2015-10-27 20:19:51.410842, 569
2015-10-27 20:19:51.426822, 577
2015-10-27 20:19:51.426938, 580
2015-10-27 20:19:51.427003, 589
2015-10-27 20:19:51.442773, 603
2015-10-27 20:19:51.442863, 612
2015-10-27 20:19:51.442928, 612
2015-10-27 20:19:51.458535, 619
2015-10-27 20:19:51.458699, 626
2015-10-27 20:19:51.458774, 634
2015-10-27 20:19:51.474651, 635
2015-10-27 20:19:51.474744, 632
2015-10-27 20:19:51.474810, 627
2015-10-27 20:19:51.490463, 619
2015-10-27 20:19:51.490554, 613
2015-10-27 20:19:51.490618, 609
2015-10-27 20:19:51.506602, 601
2015-10-27 20:19:51.506730, 587
2015-10-27 20:19:51.506844, 571
2015-10-27 20:19:51.522585, 559
2015-10-27 20:19:51.522706, 549
2015-10-27 20:19:51.522772, 538
2015-10-27 20:19:51.538507, 526
2015-10-27 20:19:51.538600, 516
2015-10-27 20:19:51.538665, 501
2015-10-27 20:19:51.554415, 488
2015-10-27 20:19:51.554508, 486
2015-10-27 20:19:51.554572, 489
2015-10-27 20:19:51.570553, 484
2015-10-27 20:19:51.570957, 475
2015-10-27 20:19:51.571151, 470
2015-10-27 20:19:51.586602, 473
2015-10-27 20:19:51.586805, 477
2015-10-27 20:19:51.586887, 481
2015-10-27 20:19:51.602547, 481
2015-10-27 20:19:51.602739, 478
2015-10-27 20:19:51.602815, 469
2015-10-27 20:19:51.602879, 464
2015-10-27 20:19:51.618544, 475
2015-10-27 20:19:51.618643, 479
2015-10-27 20:19:51.618722, 478
2015-10-27 20:19:51.634514, 481
2015-10-27 20:19:51.634704, 488
2015-10-27 20:19:51.634782, 492
2015-10-27 20:19:51.650596, 491
2015-10-27 20:19:51.650691, 491
2015-10-27 20:19:51.650756, 493
2015-10-27 20:19:51.666616, 494
2015-10-27 20:19:51.666776, 497
2015-10-27 20:19:51.666900, 501
2015-10-27 20:19:51.682436, 501
2015-10-27 20:19:51.682720, 499
2015-10-27 20:19:51.682968, 500
2015-10-27 20:19:51.698821, 497
2015-10-27 20:19:51.698912, 493
2015-10-27 20:19:51.698986, 492
2015-10-27 20:19:51.714689, 494
2015-10-27 20:19:51.714909, 493
2015-10-27 20:19:51.714990, 497
2015-10-27 20:19:51.730356, 500
2015-10-27 20:19:51.730466, 502
2015-10-27 20:19:51.730550, 502
2015-10-27 20:19:51.746361, 500
2015-10-27 20:19:51.746481, 497
2015-10-27 20:19:51.746565, 497
2015-10-27 20:19:51.762403, 498
2015-10-27 20:19:51.762487, 495
2015-10-27 20:19:51.762526, 490
2015-10-27 20:19:51.778332, 488
2015-10-27 20:19:51.778424, 487
2015-10-27 20:19:51.778497, 485
2015-10-27 20:19:51.794290, 487
2015-10-27 20:19:51.794345, 492
2015-10-27 20:19:51.794382, 493
2015-10-27 20:19:51.810527, 491
2015-10-27 20:19:51.810638, 488
2015-10-27 20:19:51.810703, 483
2015-10-27 20:19:51.826606, 484
2015-10-27 20:19:51.826765, 486
2015-10-27 20:19:51.826870, 488
2015-10-27 20:19:51.842733, 488
2015-10-27 20:19:51.842862, 488
2015-10-27 20:19:51.842929, 487
2015-10-27 20:19:51.858331, 486
2015-10-27 20:19:51.858405, 485
2015-10-27 20:19:51.858450, 487
2015-10-27 20:19:51.858493, 489
2015-10-27 20:19:51.874445, 493
2015-10-27 20:19:51.874534, 497
2015-10-27 20:19:51.874611, 499
2015-10-27 20:19:51.890700, 499
2015-10-27 20:19:51.890789, 501
2015-10-27 20:19:51.890854, 499
2015-10-27 20:19:51.906599, 495
2015-10-27 20:19:51.906688, 501
2015-10-27 20:19:51.906752, 503
2015-10-27 20:19:51.922598, 506
2015-10-27 20:19:51.922686, 504
2015-10-27 20:19:51.922751, 503
2015-10-27 20:19:51.938746, 505
2015-10-27 20:19:51.938855, 506
2015-10-27 20:19:51.938922, 508
2015-10-27 20:19:51.954434, 512
2015-10-27 20:19:51.954524, 513
2015-10-27 20:19:51.954571, 509
2015-10-27 20:19:51.970323, 507
2015-10-27 20:19:51.970379, 508
2015-10-27 20:19:51.970415, 516
2015-10-27 20:19:51.986352, 518
2015-10-27 20:19:51.986404, 518
2015-10-27 20:19:51.986440, 514
2015-10-27 20:19:52.002572, 511
2015-10-27 20:19:52.002812, 510
2015-10-27 20:19:52.002932, 513
2015-10-27 20:19:52.018396, 513
2015-10-27 20:19:52.018489, 507
2015-10-27 20:19:52.018555, 511
2015-10-27 20:19:52.034451, 514
2015-10-27 20:19:52.034542, 513
2015-10-27 20:19:52.034606, 513
2015-10-27 20:19:52.050546, 511
2015-10-27 20:19:52.050733, 509
2015-10-27 20:19:52.050809, 509
2015-10-27 20:19:52.066373, 506
2015-10-27 20:19:52.066482, 498
2015-10-27 20:19:52.066572, 491
2015-10-27 20:19:52.082384, 494
2015-10-27 20:19:52.082529, 496
2015-10-27 20:19:52.082706, 493
2015-10-27 20:19:52.098444, 489
2015-10-27 20:19:52.098564, 490
2015-10-27 20:19:52.098697, 497
2015-10-27 20:19:52.098767, 498
2015-10-27 20:19:52.114495, 496
2015-10-27 20:19:52.114722, 494
2015-10-27 20:19:52.114801, 490
2015-10-27 20:19:52.130494, 491
2015-10-27 20:19:52.130584, 495
2015-10-27 20:19:52.130661, 498
2015-10-27 20:19:52.146615, 493
2015-10-27 20:19:52.146705, 491
2015-10-27 20:19:52.146904, 493
2015-10-27 20:19:52.162403, 493
