2015-10-24 13:41:18.922494, 449
2015-10-24 13:41:18.922674, 449
2015-10-24 13:41:18.922831, 450
2015-10-24 13:41:18.938540, 449
2015-10-24 13:41:18.938721, 449
2015-10-24 13:41:18.938874, 450
2015-10-24 13:41:18.954450, 452
2015-10-24 13:41:18.954638, 455
2015-10-24 13:41:18.954797, 457
2015-10-24 13:41:18.970501, 461
2015-10-24 13:41:18.970691, 464
2015-10-24 13:41:18.970851, 464
2015-10-24 13:41:18.986449, 464
2015-10-24 13:41:18.986639, 467
2015-10-24 13:41:18.986797, 469
2015-10-24 13:41:19.002355, 470
2015-10-24 13:41:19.002609, 471
2015-10-24 13:41:19.002768, 473
2015-10-24 13:41:19.018204, 475
2015-10-24 13:41:19.018459, 477
2015-10-24 13:41:19.018619, 479
2015-10-24 13:41:19.034328, 480
2015-10-24 13:41:19.034579, 481
2015-10-24 13:41:19.034740, 478
2015-10-24 13:41:19.034894, 478
2015-10-24 13:41:19.050502, 480
2015-10-24 13:41:19.050682, 481
2015-10-24 13:41:19.050841, 479
2015-10-24 13:41:19.066570, 480
2015-10-24 13:41:19.066748, 480
2015-10-24 13:41:19.066901, 480
2015-10-24 13:41:19.082471, 480
2015-10-24 13:41:19.082650, 482
2015-10-24 13:41:19.082804, 483
2015-10-24 13:41:19.098228, 480
2015-10-24 13:41:19.098379, 478
2015-10-24 13:41:19.098551, 477
2015-10-24 13:41:19.114453, 480
2015-10-24 13:41:19.114631, 484
2015-10-24 13:41:19.114787, 485
2015-10-24 13:41:19.130597, 485
2015-10-24 13:41:19.130861, 485
2015-10-24 13:41:19.131024, 483
2015-10-24 13:41:19.146390, 484
2015-10-24 13:41:19.146567, 485
2015-10-24 13:41:19.146724, 489
2015-10-24 13:41:19.162394, 492
2015-10-24 13:41:19.162576, 494
2015-10-24 13:41:19.162729, 496
2015-10-24 13:41:19.178515, 497
2015-10-24 13:41:19.178788, 499
2015-10-24 13:41:19.178960, 499
2015-10-24 13:41:19.194434, 503
2015-10-24 13:41:19.194627, 505
2015-10-24 13:41:19.194779, 502
2015-10-24 13:41:19.210440, 500
2015-10-24 13:41:19.210716, 503
2015-10-24 13:41:19.210897, 509
2015-10-24 13:41:19.226335, 512
2015-10-24 13:41:19.226515, 515
2015-10-24 13:41:19.226664, 516
2015-10-24 13:41:19.242322, 513
2015-10-24 13:41:19.242542, 504
2015-10-24 13:41:19.242695, 494
2015-10-24 13:41:19.258228, 488
2015-10-24 13:41:19.258478, 488
2015-10-24 13:41:19.258630, 488
2015-10-24 13:41:19.274230, 491
2015-10-24 13:41:19.274481, 492
2015-10-24 13:41:19.274639, 493
2015-10-24 13:41:19.274791, 493
2015-10-24 13:41:19.290370, 494
2015-10-24 13:41:19.290546, 495
2015-10-24 13:41:19.290697, 496
2015-10-24 13:41:19.306367, 501
2015-10-24 13:41:19.306543, 511
2015-10-24 13:41:19.306694, 514
2015-10-24 13:41:19.322433, 545
2015-10-24 13:41:19.322615, 619
2015-10-24 13:41:19.322773, 702
2015-10-24 13:41:19.338345, 792
2015-10-24 13:41:19.338523, 837
2015-10-24 13:41:19.338679, 810
2015-10-24 13:41:19.354351, 730
2015-10-24 13:41:19.354525, 543
2015-10-24 13:41:19.354675, 391
2015-10-24 13:41:19.370370, 381
2015-10-24 13:41:19.370551, 412
2015-10-24 13:41:19.370707, 447
2015-10-24 13:41:19.386152, 483
2015-10-24 13:41:19.386333, 504
2015-10-24 13:41:19.386485, 509
2015-10-24 13:41:19.402339, 506
2015-10-24 13:41:19.402518, 506
2015-10-24 13:41:19.402673, 506
2015-10-24 13:41:19.418267, 510
2015-10-24 13:41:19.418443, 514
2015-10-24 13:41:19.418597, 517
2015-10-24 13:41:19.434098, 521
2015-10-24 13:41:19.434278, 524
2015-10-24 13:41:19.434432, 526
2015-10-24 13:41:19.450371, 530
2015-10-24 13:41:19.450558, 534
2015-10-24 13:41:19.450712, 537
2015-10-24 13:41:19.465991, 539
2015-10-24 13:41:19.466171, 543
2015-10-24 13:41:19.466324, 548
2015-10-24 13:41:19.482181, 553
2015-10-24 13:41:19.482444, 557
2015-10-24 13:41:19.482605, 564
2015-10-24 13:41:19.498031, 570
2015-10-24 13:41:19.498228, 576
2015-10-24 13:41:19.498380, 583
2015-10-24 13:41:19.514209, 593
2015-10-24 13:41:19.514559, 602
2015-10-24 13:41:19.514742, 609
2015-10-24 13:41:19.514897, 615
2015-10-24 13:41:19.530277, 619
2015-10-24 13:41:19.530456, 619
2015-10-24 13:41:19.530606, 616
2015-10-24 13:41:19.546405, 611
2015-10-24 13:41:19.546654, 608
2015-10-24 13:41:19.546817, 601
2015-10-24 13:41:19.561841, 593
2015-10-24 13:41:19.561901, 584
2015-10-24 13:41:19.561947, 574
2015-10-24 13:41:19.577889, 560
2015-10-24 13:41:19.577948, 544
2015-10-24 13:41:19.577993, 529
2015-10-24 13:41:19.593815, 515
2015-10-24 13:41:19.593894, 501
2015-10-24 13:41:19.593942, 490
2015-10-24 13:41:19.609788, 481
2015-10-24 13:41:19.609854, 476
2015-10-24 13:41:19.609900, 469
2015-10-24 13:41:19.625802, 464
2015-10-24 13:41:19.625862, 463
2015-10-24 13:41:19.625908, 464
2015-10-24 13:41:19.641797, 460
2015-10-24 13:41:19.641863, 456
2015-10-24 13:41:19.641910, 456
2015-10-24 13:41:19.657808, 457
2015-10-24 13:41:19.657871, 457
2015-10-24 13:41:19.657917, 456
2015-10-24 13:41:19.673895, 459
2015-10-24 13:41:19.674020, 462
2015-10-24 13:41:19.674118, 461
2015-10-24 13:41:19.689784, 464
2015-10-24 13:41:19.689847, 468
2015-10-24 13:41:19.689893, 470
2015-10-24 13:41:19.705743, 473
2015-10-24 13:41:19.705849, 477
2015-10-24 13:41:19.705933, 480
2015-10-24 13:41:19.721853, 481
2015-10-24 13:41:19.721924, 482
2015-10-24 13:41:19.721974, 484
2015-10-24 13:41:19.737728, 486
2015-10-24 13:41:19.737803, 485
2015-10-24 13:41:19.737851, 485
